"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","accuracy"
"true","false","[]","[]","[]","preload","0","10","0.0-0.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","10901","0.0-1.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","
          <h1>שלום וברוכים הבאים!</h1>
          <p>לפניכם ניסוי בקבלת החלטות עם שני חלקים.
          <br><br>לחצו על העכבר כדי להמשיך.</p>","0","example","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","18005","0.0-2.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","
        <h1>חלק 1</h1>
        <p>בקרוב יוצגו בפניכם הגרלות.
        <br>עליכם לבחור את המחיר המירבי שתהיו מוכנים לשלם כדי להשתתף בהגרלה שתוצג.
        <br>יש לכם תקציב של ₪80 לכל הגרלה. 
        <br>נסו להעריך כל הגרלה בנפרד ולחשוב כמה היא שווה עבורכם, ₪80 זמינים לכל הגרלה בנפרד.
        <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","3","21028","0.0-3.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","
        <p>בסוף הניסוי, המחשב יבחר את אחת ההגרלות ויקבע מחיר לכרטיס עבורה. 
        <br>במידה והמחיר שבחרתם נמוך מהמחיר שנבחר על ידי המחשב, לא תשתתפו בהגרלה ותשארו עם מלוא התקציב.
        <br>במידה והמחיר שבחרתם גבוה מהמחיר שנבחר על ידי המחשב, תשלמו את המחיר שנקבע ותשתתפו בהגרלה.
        <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","4","27997","0.0-4.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","6864","
        <p style=""font-size: 42px;"">נתחיל עם דוגמא: 
        <br>ההגרלה מטה מציעה 65% סיכוי לזכות ב-₪40 
        <br>&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&ensp;35% סיכוי לזכות ב-₪0.
        <br><br>מה המחיר המירבי שתהיו מוכנים לשלם על כרטיס להגרלה זו בין 0 ל-₪80?
        <br>הזיזו את העכבר על פני המלבן ולחצו כדי לבצע בחירה.</p>
        
        <p style=""text-align: center;"">₪40<br>65%</p>

        <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","22","example","13","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","39821","0.0-5.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p>יפה מאוד!
                <br> בחרתם שתהיו מוכנים לשלם ₪22 כדי להשתתף בהגרלה:
                <br><p style=""text-align: center;"">₪40<br>65%</p>
                <p>נשמע נכון?
                <br>נניח שהגרלה זו נבחרה בסוף הניסוי.
                <br>כעת המחשב יקבע מחיר עבורה באקראי.
                <br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","50389","0.0-6.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p>המחשב קבע מחיר: ₪66
                <br>ואתם בחרתם לשלם לכל היותר: ₪22
                <br><br>מכיוון שהמחיר שבחרתם נמוך מהמחיר שנקבע, לא תתשתתפו בהגרלה.
                <br>במקרה כזה, בסוף הניסוי תקבלו את כל התקציב ההתחלתי של ₪80.
                <br><br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","7","69789","0.0-7.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","19134","<p style=""font-size: 42px;"">הנה עוד דוגמא:
                <br>ההגרלה מטה מציעה 35% סיכוי לזכות ב-₪18 
                <br>&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&ensp;65% סיכוי לזכות ב-₪0.</p>
        
                <p style=""text-align: center;"">₪18<br>35%</p>
                <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","8","example","19","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","72109","0.0-8.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p>הייתם מוכנים לשלם  ₪8 כדי להשתתף בהגרלה:
                <p style=""text-align: center;"">₪18<br>35%</p>
                <p>כעת נניח שהמחשב בחר את ההגרלה הזו בסוף הניסוי, וקבע עבורה מחיר.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","9","75804","0.0-9.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p>המחשב קבע מחיר להגרלה: ₪3<br>ואתם בחרתם לשלם לכל היותר: ₪8
                <br><br>כעת המחיר שנקבע נמוך מזה שבחרתם, אז תשלמו את המחיר שקבע המחשב (₪3) ותשתתפו בהגרלה.
                <br>במקרה כזה, תסיימו את הניסוי עם תקציב של ₪77 ועם סיכוי לזכות ב-₪18 נוספים מההגרלה.
                <br>כלומר, תוכלו לקבל ₪77 אם לא תזכו בהגרלה, או ₪95 אם תזכו בהגרלה.
                <br><br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","88036","0.0-10.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p>במהלך הניסוי, קודם תראו את ההגרלה ורק לאחר מכן תוכלו לבחור.
                <p>כמו כן, יהיו לכם מספר שניות מוגבל להגיב.
                <p>בואו ננסה זאת עם ההגרלה הקודמת.
                <br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","11","89293","0.0-11.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","13","instructions","0","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","92861","0.0-12.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","3315","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","8","instructions","68","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","96012","0.0-13.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p>יפה. הפעם בחרתם לשלם לכל היותר ₪8.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","14","100901","0.0-15.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p>כעת נתחיל את הניסוי.
                <br><br>אתם תראו הגרלות ותתבקשו לבחור כמה תהיו מוכנים לשלם כדי להשתתף בהן.
                <br>יש לכם תקציב של ₪80 עבור כל הגרלה.
                <br>בסוף הניסוי הגרלה אחת תבחר באקראי ותשוחק.
                <br><br>לחצו על העכבר כדי להתחיל את הניסוי.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","102154","0.0-16.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","16","103174","0.0-17.0-0.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","17","106821","0.0-17.0-1.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","3645","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","13","evaluation","74","11","3C,20A,22A","30","36","13","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","108266","0.0-17.0-2.0","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","19","109273","0.0-17.0-0.1","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","20","113276","0.0-17.0-1.1","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","30","27","5B,18A","55","71","32","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","21","114299","0.0-17.0-2.1","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","22","115312","0.0-17.0-0.2","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","12","1C,7C,15C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","23","117805","0.0-17.0-1.2","0e23e416-a1ce-4372-aa1d-a68695ae5df5","2492","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","18","evaluation","78","12","1C,7C,15C","60","36","18","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","24","118916","0.0-17.0-2.2","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","25","119923","0.0-17.0-0.3","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","26","123925","0.0-17.0-1.3","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","17","31","8A","65","79","44","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","27","125178","0.0-17.0-2.3","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","28","126191","0.0-17.0-0.4","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","29","128421","0.0-17.0-1.4","0e23e416-a1ce-4372-aa1d-a68695ae5df5","2229","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","37","evaluation","14","30","9B","40","79","37","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","129130","0.0-17.0-2.4","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","31","130133","0.0-17.0-0.5","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","32","133709","0.0-17.0-1.5","0e23e416-a1ce-4372-aa1d-a68695ae5df5","3573","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","16","evaluation","1","16","1A,15A,26C","65","39","16","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","33","134460","0.0-17.0-2.5","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","34","135477","0.0-17.0-0.6","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","35","138741","0.0-17.0-1.6","0e23e416-a1ce-4372-aa1d-a68695ae5df5","3263","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","30","evaluation","2","23","7B,26B","55","61","30","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","36","140111","0.0-17.0-2.6","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","37","141117","0.0-17.0-0.7","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","21","11C,18C,25A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","38","144845","0.0-17.0-1.7","0e23e416-a1ce-4372-aa1d-a68695ae5df5","3727","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","28","evaluation","61","21","11C,18C,25A","45","58","28","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","39","146239","0.0-17.0-2.7","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","40","147257","0.0-17.0-0.8","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","41","149965","0.0-17.0-1.8","0e23e416-a1ce-4372-aa1d-a68695ae5df5","2707","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","24","evaluation","14","20","10C,13A,19C,21B","40","58","24","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","42","151261","0.0-17.0-2.8","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","43","152277","0.0-17.0-0.9","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","44","155797","0.0-17.0-1.9","0e23e416-a1ce-4372-aa1d-a68695ae5df5","3518","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","18","evaluation","36","19","13C,30A","30","58","18","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","45","157039","0.0-17.0-2.9","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","46","158049","0.0-17.0-0.10","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","18","11B,19B,24A,26A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","47","161941","0.0-17.0-1.10","0e23e416-a1ce-4372-aa1d-a68695ae5df5","3891","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","24","evaluation","23","18","11B,19B,24A,26A","75","43","24","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","48","162990","0.0-17.0-2.10","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","49","163998","0.0-17.0-0.11","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","2","4C,17B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","50","166421","0.0-17.0-1.11","0e23e416-a1ce-4372-aa1d-a68695ae5df5","2422","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","2","evaluation","53","2","4C,17B","50","4","2","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","51","167313","0.0-17.0-2.11","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","168330","0.0-17.0-0.12","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","53","170901","0.0-17.0-1.12","0e23e416-a1ce-4372-aa1d-a68695ae5df5","2570","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","22","evaluation","66","17","2A,7A,9A,15B","60","43","22","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","54","171704","0.0-17.0-2.12","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","55","172718","0.0-17.0-0.13","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","56","175134","0.0-17.0-1.13","0e23e416-a1ce-4372-aa1d-a68695ae5df5","2415","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","69","8","14C,17A,20C,27A","20","16","4","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","57","175823","0.0-17.0-2.13","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","58","176838","0.0-17.0-0.14","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","59","180101","0.0-17.0-1.14","0e23e416-a1ce-4372-aa1d-a68695ae5df5","3263","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","65","4","12C,17C,23C,28C","20","11","3","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","60","181595","0.0-17.0-2.14","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","61","182601","0.0-17.0-0.15","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","26","2B,16A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","62","185877","0.0-17.0-1.15","0e23e416-a1ce-4372-aa1d-a68695ae5df5","3275","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","30","evaluation","11","26","2B,16A","45","71","30","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","63","186447","0.0-17.0-2.15","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","64","187456","0.0-17.0-0.16","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","65","191277","0.0-17.0-1.16","0e23e416-a1ce-4372-aa1d-a68695ae5df5","3820","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","13","6","14B,21C,25C","45","11","4","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","66","192510","0.0-17.0-2.16","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","67","193513","0.0-17.0-0.17","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","7","6B,18B,22C,24C,29A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","68","196949","0.0-17.0-1.17","0e23e416-a1ce-4372-aa1d-a68695ae5df5","3434","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","7","evaluation","5","7","6B,18B,22C,24C,29A","75","11","7","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","69","198345","0.0-17.0-2.17","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","70","199347","0.0-17.0-0.18","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","71","203069","0.0-17.0-1.18","0e23e416-a1ce-4372-aa1d-a68695ae5df5","3721","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","26","evaluation","45","22","10A,11A","45","61","26","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","72","204455","0.0-17.0-2.18","0e23e416-a1ce-4372-aa1d-a68695ae5df5","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","73","205463","0.0-17.0-0.19","0e23e416-a1ce-4372-aa1d-a68695ae5df5","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","9","14A,23A","","","","","","","","","","","","","","","","",""
