"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","chosen_part","potential_prize_prob","potential_prize_amount","won_prize","total_prize","prize_cost","accuracy"
"","","","","","html-slider-response","274","471229","0.0-25.0-1.21","efc2d14c-97b7-4589-bf8a-1208192b43a0","2245","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","32","evaluation","61","18","11B,19B,24A,26A","75","43","32","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","275","472563","0.0-25.0-2.21","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","276","473571","0.0-25.0-0.22","efc2d14c-97b7-4589-bf8a-1208192b43a0","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","277","477213","0.0-25.0-1.22","efc2d14c-97b7-4589-bf8a-1208192b43a0","3641","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","54","evaluation","53","27","5B,18A","55","71","54","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","278","477787","0.0-25.0-2.22","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","279","478792","0.0-25.0-0.23","efc2d14c-97b7-4589-bf8a-1208192b43a0","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","280","482460","0.0-25.0-1.23","efc2d14c-97b7-4589-bf8a-1208192b43a0","3668","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","31","evaluation","38","20","10C,13A,19C,21B","40","58","31","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","281","483041","0.0-25.0-2.23","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","282","484048","0.0-25.0-0.24","efc2d14c-97b7-4589-bf8a-1208192b43a0","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","12","1C,7C,15C","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","283","487268","0.0-25.0-1.24","efc2d14c-97b7-4589-bf8a-1208192b43a0","3219","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","17","evaluation","19","12","1C,7C,15C","60","36","17","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","284","488440","0.0-25.0-2.24","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","285","489456","0.0-25.0-0.25","efc2d14c-97b7-4589-bf8a-1208192b43a0","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","286","490636","0.0-25.0-1.25","efc2d14c-97b7-4589-bf8a-1208192b43a0","1180","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","5","evaluation","42","4","12C,17C,23C,28C","20","11","5","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","287","491280","0.0-25.0-2.25","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","288","492288","0.0-25.0-0.26","efc2d14c-97b7-4589-bf8a-1208192b43a0","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","2","4C,17B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","289","494165","0.0-25.0-1.26","efc2d14c-97b7-4589-bf8a-1208192b43a0","1876","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","2","evaluation","56","2","4C,17B","50","4","2","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","290","494877","0.0-25.0-2.26","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","291","495890","0.0-25.0-0.27","efc2d14c-97b7-4589-bf8a-1208192b43a0","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","292","499100","0.0-25.0-1.27","efc2d14c-97b7-4589-bf8a-1208192b43a0","3209","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","18","evaluation","37","13","3A,5C,10B","70","36","18","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","293","500331","0.0-25.0-2.27","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","294","501331","0.0-25.0-0.28","efc2d14c-97b7-4589-bf8a-1208192b43a0","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","295","503348","0.0-25.0-1.28","efc2d14c-97b7-4589-bf8a-1208192b43a0","2015","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","11","evaluation","80","17","2A,7A,9A,15B","60","43","11","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","296","504210","0.0-25.0-2.28","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","297","505218","0.0-25.0-0.29","efc2d14c-97b7-4589-bf8a-1208192b43a0","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","298","507420","0.0-25.0-1.29","efc2d14c-97b7-4589-bf8a-1208192b43a0","2201","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","32","evaluation","77","25","1B,3B,4A","50","64","32","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","299","508343","0.0-25.0-2.29","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","300","509354","0.0-25.0-0.30","efc2d14c-97b7-4589-bf8a-1208192b43a0","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","301","512044","0.0-25.0-1.30","efc2d14c-97b7-4589-bf8a-1208192b43a0","2689","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","46","evaluation","71","16","1A,15A,26C","65","39","46","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","302","513308","0.0-25.0-2.30","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","303","514316","0.0-26.0","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","304","515030","0.0-27.0","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","","null","delay","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","305","519957","0.0-28.0","efc2d14c-97b7-4589-bf8a-1208192b43a0","4926","
        <h1>יפה מאוד! סיימתם את חלק 1!</h1>
        <p>מיד נעבור לחלק 2.</p>
        <p>לחצו רווח במקלדת כדי להמשיך.</p>"," ","instructions","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","306","530453","0.0-29.0","efc2d14c-97b7-4589-bf8a-1208192b43a0","10439","
          <h1>חלק 2</h1>
          <p>ברוכים הבאים לחלק 2 של הניסוי.
          <br>בחלק זה יוצגו בפניכם שלוש הגרלות.
          <br>אתם מתבקשים לבחור את ההגרלה שתרצו להשתתף בה.
          <br>שימו לב! בסוף הניסוי נבחר שלב אחד באקראי ונממש את ההגרלה שבחרתם בו. כלומר, הבחירה שלכם יכולה להפוך לכסף אמיתי.
          <br><br>לחצו רווח כדי להמשיך.</p>"," ","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","307","549894","0.0-30.0","efc2d14c-97b7-4589-bf8a-1208192b43a0","18730","
          <p>בואו נתחיל בדוגמה:
          <br>לפניכם שלוש הגרלות.
          <br>לחצו 'A' אם אתם מעדיפים את ההגרלה השמאלית
          <br>לחצו 'S' אם אתם מעדיפים את ההגרלה האמצעית
          <br>לחצו 'D' אם אתם מעדיפים את ההגרלה הימנית
          <p class=""lotteries"">
            <span><img src='img/A.png', width=""30""></span>
            <span><img src='img/S.png', width=""30""></span>
            <span><img src='img/D.png', width=""30""></span>
          </p>
          <p class=""lotteries"">
            <span>₪39</span>
            <span>₪46</span>
            <span>₪54</span>
          </p>
          <p class=""lotteries"">
            <span>65%</span>
            <span>40%</span>
            <span>35%</span>
          </p>","a","example","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","308","559045","0.0-31.0","efc2d14c-97b7-4589-bf8a-1208192b43a0","8443","<p>עבודה טובה!
                  <br>בחרתם את ההגרלה השמאלית.  
                  <br>בואו ננסה דוגמה נוספת:
                  <p class=""lotteries"">
                    <span><img src='img/A.png', width=""30""></span>
                    <span><img src='img/S.png', width=""30""></span>
                    <span><img src='img/D.png', width=""30""></span>
                  </p>
                  <p class=""lotteries"">
                    <span>₪29</span>
                    <span>₪18</span>
                    <span>₪43</span>
                  </p>
                  <p class=""lotteries"">
                    <span>30%</span>
                    <span>50%</span>
                    <span>65%</span>
                  </p>","d","example","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","309","567429","0.0-32.0","efc2d14c-97b7-4589-bf8a-1208192b43a0","7669","<p>בחרתם את ההגרלה הימנית. נשמע נכון?
                  <br><br>כעת נתחיל בניסוי.
                  <br>אתם תראו שלשות של הגרלות ותתבקשו לבחור את ההגרלה המועדפת עליכם.
                  <br>חלק זה לא מוגבל בזמן.
                  <br><br>לחצו רווח כדי להתחיל את הניסוי.</p>"," ","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","310","569352","0.0-33.0-0.0","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","311","577637","0.0-33.0-1.0","efc2d14c-97b7-4589-bf8a-1208192b43a0","8284","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪36</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>60%</span>
                      <span>65%</span>
                    </p>","a","trinary","","","","","","","B","32","1","1","0","A","B","C","A","50","64","","","","","","",""
"","","","","","html-keyboard-response","312","578751","0.0-33.0-0.1","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","313","586102","0.0-33.0-1.1","efc2d14c-97b7-4589-bf8a-1208192b43a0","7349","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>45%</span>
                      <span>75%</span>
                    </p>","d","trinary","","","","","","","B","32.25","11","11","0","A","C","A","B","75","43","","","","","","",""
"","","","","","html-keyboard-response","314","586756","0.0-33.0-0.2","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","315","594853","0.0-33.0-1.2","efc2d14c-97b7-4589-bf8a-1208192b43a0","8096","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪11</span>
                      <span>₪16</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>20%</span>
                      <span>20%</span>
                    </p>","d","trinary","","","","","","","A","3.2","17","17","0","A","B","C","A","20","16","","","","","","",""
"","","","","","html-keyboard-response","316","595875","0.0-33.0-0.3","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","317","607532","0.0-33.0-1.3","efc2d14c-97b7-4589-bf8a-1208192b43a0","11665","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪79</span>
                      <span>₪39</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>60%</span>
                      <span>60%</span>
                    </p>","a","trinary","","","","","","","B","31.6","9","9","0","A","B","C","A","40","79","","","","","","",""
"","","","","","html-keyboard-response","318","608216","0.0-33.0-0.4","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","319","613212","0.0-33.0-1.4","efc2d14c-97b7-4589-bf8a-1208192b43a0","4996","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪43</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>75%</span>
                      <span>55%</span>
                    </p>","s","trinary","","","","","","","A","32.25","26","26","0","A","C","A","B","75","43","","","","","","",""
"","","","","","html-keyboard-response","320","614608","0.0-33.0-0.5","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","321","625884","0.0-33.0-1.5","efc2d14c-97b7-4589-bf8a-1208192b43a0","11274","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪4</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                      <span>20%</span>
                    </p>","a","trinary","","","","","","","A","4.5","23","23","0","A","A","B","C","25","18","","","","","","",""
"","","","","","html-keyboard-response","322","627129","0.0-33.0-0.6","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","323","632732","0.0-33.0-1.6","efc2d14c-97b7-4589-bf8a-1208192b43a0","5601","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>70%</span>
                      <span>50%</span>
                      <span>30%</span>
                    </p>","s","trinary","","","","","","","B","32","3","3","0","-","A","B","C","50","64","","","","","","",""
"","","","","","html-keyboard-response","324","634175","0.0-33.0-0.7","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","325","640892","0.0-33.0-1.7","efc2d14c-97b7-4589-bf8a-1208192b43a0","6717","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪36</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>70%</span>
                      <span>45%</span>
                    </p>","d","trinary","","","","","","","A","27.45","10","10","0","A","C","B","A","45","61","","","","","","",""
"","","","","","html-keyboard-response","326","641443","0.0-33.0-0.8","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","327","647772","0.0-33.0-1.8","efc2d14c-97b7-4589-bf8a-1208192b43a0","6328","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪43</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>60%</span>
                      <span>50%</span>
                    </p>","s","trinary","","","","","","","A","25.8","2","2","0","A","B","A","C","60","43","","","","","","",""
"","","","","","html-keyboard-response","328","649159","0.0-33.0-0.9","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","329","657132","0.0-33.0-1.9","efc2d14c-97b7-4589-bf8a-1208192b43a0","7971","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>55%</span>
                      <span>60%</span>
                    </p>","s","trinary","","","","","","","B","33.55","7","7","0","A","C","B","A","55","61","","","","","","",""
"","","","","","html-keyboard-response","330","658332","0.0-33.0-0.10","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","331","664043","0.0-33.0-1.10","efc2d14c-97b7-4589-bf8a-1208192b43a0","5710","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪39</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>65%</span>
                      <span>60%</span>
                    </p>","s","trinary","","","","","","","A","25.35","15","15","0","-","C","A","B","65","39","","","","","","",""
"","","","","","html-keyboard-response","332","664629","0.0-33.0-0.11","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","333","671784","0.0-33.0-1.11","efc2d14c-97b7-4589-bf8a-1208192b43a0","7158","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪76</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>65%</span>
                      <span>75%</span>
                    </p>","s","trinary","","","","","","","B","49.4","24","24","0","A","A","B","C","65","76","","","","","","",""
"","","","","","html-keyboard-response","334","672479","0.0-33.0-0.12","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","335","679049","0.0-33.0-1.12","efc2d14c-97b7-4589-bf8a-1208192b43a0","6570","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪16</span>
                      <span>₪11</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>45%</span>
                      <span>25%</span>
                    </p>","s","trinary","","","","","","","B","4.95","14","14","0","A","C","B","A","45","11","","","","","","",""
"","","","","","html-keyboard-response","336","679703","0.0-33.0-0.13","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","337","685113","0.0-33.0-1.13","efc2d14c-97b7-4589-bf8a-1208192b43a0","5409","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪58</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>40%</span>
                      <span>45%</span>
                    </p>","s","trinary","","","","","","","B","23.2","21","21","0","-","A","B","C","40","58","","","","","","",""
"","","","","","html-keyboard-response","338","685823","0.0-33.0-0.14","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","339","693544","0.0-33.0-1.14","efc2d14c-97b7-4589-bf8a-1208192b43a0","7720","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪71</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>70%</span>
                      <span>55%</span>
                      <span>75%</span>
                    </p>","s","trinary","","","","","","","B","39.05","5","5","0","A","C","B","A","55","71","","","","","","",""
"","","","","","html-keyboard-response","340","694545","0.0-33.0-0.15","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","341","703353","0.0-33.0-1.15","efc2d14c-97b7-4589-bf8a-1208192b43a0","8807","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪16</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>20%</span>
                      <span>25%</span>
                    </p>","s","trinary","","","","","","","A","3.2","27","27","0","-","C","A","B","20","16","","","","","","",""
"","","","","","html-keyboard-response","342","704089","0.0-33.0-0.16","efc2d14c-97b7-4589-bf8a-1208192b43a0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","343","714009","0.0-33.0-1.16","efc2d14c-97b7-4589-bf8a-1208192b43a0","9919","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪16</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>20%</span>
                      <span>75%</span>
                    </p>","a","trinary","","","","","","","A","10.8","20","20","0","A","A","C","B","30","36","","","","","","",""
