"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","accuracy"
"","","","","","html-keyboard-response","291","857409","0.0-25.0-2.27","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","292","858410","0.0-25.0-0.28","4a9ce7d8-368c-43cb-9911-0b763322c6be","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","293","862414","0.0-25.0-1.28","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","25","10","2C,16C,22B,28A","50","18","50","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","294","863596","0.0-25.0-2.28","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","295","864605","0.0-25.0-0.29","4a9ce7d8-368c-43cb-9911-0b763322c6be","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","296","868612","0.0-25.0-1.29","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","27","25","1B,3B,4A","50","64","72","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","297","869776","0.0-25.0-2.29","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","298","870778","0.0-25.0-0.30","4a9ce7d8-368c-43cb-9911-0b763322c6be","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","1","6C,29B,30C","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","299","874783","0.0-25.0-1.30","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","63","1","6C,29B,30C","25","4","25","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","300","876055","0.0-25.0-2.30","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","301","877063","0.0-26.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","302","877774","0.0-27.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","","null","delay","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","303","897805","0.0-28.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","20031","
        <h1>יפה מאוד! סיימתם את חלק 1!</h1>
        <p>מיד נעבור לחלק 2.</p>
        <p>לחצו רווח במקלדת כדי להמשיך.</p>"," ","instructions","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","304","918003","0.0-29.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","20146","
          <h1>חלק 2</h1>
          <p>ברוכים הבאים לחלק 2 של הניסוי.
          <br>בחלק זה יוצגו בפניכם שלוש הגרלות.
          <br>אתם מתבקשים לבחור את ההגרלה שתרצו להשתתף בה.
          <br>שימו לב! בסוף הניסוי נבחר שלב אחד באקראי ונממש את ההגרלה שבחרתם בו. כלומר, הבחירה שלכם יכולה להפוך לכסף אמיתי.
          <br><br>לחצו רווח כדי להמשיך.</p>"," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","305","940555","0.0-30.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","21848","
          <p>בואו נתחיל בדוגמה:
          <br>לפניכם שלוש הגרלות.
          <br>לחצו 'A' אם אתם מעדיפים את ההגרלה השמאלית
          <br>לחצו 'S' אם אתם מעדיפים את ההגרלה האמצעית
          <br>לחצו 'D' אם אתם מעדיפים את ההגרלה הימנית
          <p class=""lotteries"">
            <span><img src='img/A.png', width=""30""></span>
            <span><img src='img/S.png', width=""30""></span>
            <span><img src='img/D.png', width=""30""></span>
          </p>
          <p class=""lotteries"">
            <span>₪39</span>
            <span>₪46</span>
            <span>₪54</span>
          </p>
          <p class=""lotteries"">
            <span>65%</span>
            <span>40%</span>
            <span>35%</span>
          </p>","a","example","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","306","956330","0.0-31.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","15067","<p>עבודה טובה!
                  <br>בחרתם את ההגרלה השמאלית.  
                  <br>בואו ננסה דוגמה נוספת:
                  <p class=""lotteries"">
                    <span><img src='img/A.png', width=""30""></span>
                    <span><img src='img/S.png', width=""30""></span>
                    <span><img src='img/D.png', width=""30""></span>
                  </p>
                  <p class=""lotteries"">
                    <span>₪29</span>
                    <span>₪18</span>
                    <span>₪43</span>
                  </p>
                  <p class=""lotteries"">
                    <span>30%</span>
                    <span>50%</span>
                    <span>65%</span>
                  </p>","s","example","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","307","965915","0.0-32.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","8870","<p>בחרתם את ההגרלה האמצעית. נשמע נכון?
                  <br><br>כעת נתחיל בניסוי.
                  <br>אתם תראו שלשות של הגרלות ותתבקשו לבחור את ההגרלה המועדפת עליכם.
                  <br>חלק זה לא מוגבל בזמן.
                  <br><br>לחצו רווח כדי להתחיל את הניסוי.</p>"," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","308","968026","0.0-33.0-0.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","309","978776","0.0-33.0-1.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","10743","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪43</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>60%</span>
                      <span>50%</span>
                    </p>","s","trinary","","","","","","","A","25.8","2","2","0","A","B","A","C","60","43","","","","",""
"","","","","","html-keyboard-response","310","980113","0.0-33.0-0.1","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","311","985664","0.0-33.0-1.1","4a9ce7d8-368c-43cb-9911-0b763322c6be","5550","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪64</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>50%</span>
                      <span>65%</span>
                    </p>","d","trinary","","","","","","","A","25.35","1","1","0","A","C","B","A","65","39","","","","",""
"","","","","","html-keyboard-response","312","986480","0.0-33.0-0.2","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","313","991312","0.0-33.0-1.2","4a9ce7d8-368c-43cb-9911-0b763322c6be","4831","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪36</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>75%</span>
                      <span>50%</span>
                    </p>","a","trinary","","","","","","","A","32","4","4","0","A","A","B","C","50","64","","","","",""
"","","","","","html-keyboard-response","314","991974","0.0-33.0-0.3","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","315","997048","0.0-33.0-1.3","4a9ce7d8-368c-43cb-9911-0b763322c6be","5073","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪43</span>
                      <span>₪76</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>75%</span>
                      <span>65%</span>
                    </p>","d","trinary","","","","","","","A","49.4","19","19","0","-","C","B","A","65","76","","","","",""
"","","","","","html-keyboard-response","316","997601","0.0-33.0-0.4","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","317","1001928","0.0-33.0-1.4","4a9ce7d8-368c-43cb-9911-0b763322c6be","4326","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                      <span>20%</span>
                    </p>","s","trinary","","","","","","","B","3","12","12","0","A","A","B","C","75","4","","","","",""
"","","","","","html-keyboard-response","318","1002515","0.0-33.0-0.5","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","319","1005864","0.0-33.0-1.5","4a9ce7d8-368c-43cb-9911-0b763322c6be","3348","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                      <span>75%</span>
                    </p>","a","trinary","","","","","","","A","8.25","29","29","1","-","A","B","C","75","11","","","","",""
"","","","","","html-keyboard-response","320","1007369","0.0-33.0-0.6","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","321","1014192","0.0-33.0-1.6","4a9ce7d8-368c-43cb-9911-0b763322c6be","6822","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪71</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>45%</span>
                      <span>75%</span>
                    </p>","s","trinary","","","","","","","A","31.95","16","16","0","A","C","A","B","45","71","","","","",""
"","","","","","html-keyboard-response","322","1014776","0.0-33.0-0.7","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","323","1017784","0.0-33.0-1.7","4a9ce7d8-368c-43cb-9911-0b763322c6be","3006","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>25%</span>
                      <span>30%</span>
                    </p>","d","trinary","","","","","","","A","17.4","30","30","1","-","B","C","A","30","58","","","","",""
"","","","","","html-keyboard-response","324","1018512","0.0-33.0-0.8","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","325","1022296","0.0-33.0-1.8","4a9ce7d8-368c-43cb-9911-0b763322c6be","3782","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪58</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>30%</span>
                      <span>40%</span>
                    </p>","a","trinary","","","","","","","B","27","13","13","0","A","B","C","A","75","36","","","","",""
"","","","","","html-keyboard-response","326","1022866","0.0-33.0-0.9","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","327","1031087","0.0-33.0-1.9","4a9ce7d8-368c-43cb-9911-0b763322c6be","8220","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪36</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>70%</span>
                      <span>75%</span>
                    </p>","a","trinary","","","","","","","B","39.05","5","5","0","A","B","C","A","55","71","","","","",""
"","","","","","html-keyboard-response","328","1032436","0.0-33.0-0.10","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","329","1039903","0.0-33.0-1.10","4a9ce7d8-368c-43cb-9911-0b763322c6be","7459","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪64</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>25%</span>
                      <span>45%</span>
                    </p>","d","trinary","","","","","","","C","4.95","21","21","0","-","B","A","C","45","11","","","","",""
"","","","","","html-keyboard-response","330","1041266","0.0-33.0-0.11","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","331","1046574","0.0-33.0-1.11","4a9ce7d8-368c-43cb-9911-0b763322c6be","5308","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪36</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>70%</span>
                      <span>45%</span>
                    </p>","d","trinary","","","","","","","A","27.45","10","10","0","A","C","B","A","45","61","","","","",""
"","","","","","html-keyboard-response","332","1047877","0.0-33.0-0.12","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","333","1054966","0.0-33.0-1.12","4a9ce7d8-368c-43cb-9911-0b763322c6be","7089","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪16</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>20%</span>
                      <span>25%</span>
                    </p>","a","trinary","","","","","","","C","3","27","27","0","-","C","A","B","75","4","","","","",""
"","","","","","html-keyboard-response","334","1055878","0.0-33.0-0.13","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","335","1059078","0.0-33.0-1.13","4a9ce7d8-368c-43cb-9911-0b763322c6be","3199","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪36</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>30%</span>
                      <span>70%</span>
                    </p>","a","trinary","","","","","","","B","32","3","3","0","-","B","C","A","50","64","","","","",""
"","","","","","html-keyboard-response","336","1059784","0.0-33.0-0.14","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","337","1062678","0.0-33.0-1.14","4a9ce7d8-368c-43cb-9911-0b763322c6be","2893","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪11</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>25%</span>
                      <span>50%</span>
                    </p>","d","trinary","","","","","","","A","9","28","28","1","-","C","B","A","50","18","","","","",""
"","","","","","html-keyboard-response","338","1063338","0.0-33.0-0.15","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","339","1067294","0.0-33.0-1.15","4a9ce7d8-368c-43cb-9911-0b763322c6be","3955","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪39</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>65%</span>
                      <span>75%</span>
                    </p>","d","trinary","","","","","","","A","32.25","26","26","0","A","B","C","A","75","43","","","","",""
"","","","","","html-keyboard-response","340","1068749","0.0-33.0-0.16","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","341","1072254","0.0-33.0-1.16","4a9ce7d8-368c-43cb-9911-0b763322c6be","3504","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪76</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>65%</span>
                      <span>75%</span>
                    </p>","a","trinary","","","","","","","A","32.25","24","24","0","A","A","B","C","75","43","","","","",""
"","","","","","html-keyboard-response","342","1072808","0.0-33.0-0.17","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","343","1077038","0.0-33.0-1.17","4a9ce7d8-368c-43cb-9911-0b763322c6be","4229","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪16</span>
                      <span>₪36</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>30%</span>
                      <span>75%</span>
                    </p>","s","trinary","","","","","","","A","10.8","20","20","0","A","C","A","B","30","36","","","","",""
"","","","","","html-keyboard-response","344","1077817","0.0-33.0-0.18","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","345","1084230","0.0-33.0-1.18","4a9ce7d8-368c-43cb-9911-0b763322c6be","6412","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪16</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>50%</span>
                      <span>20%</span>
                    </p>","s","trinary","","","","","","","B","2","17","17","0","A","C","B","A","50","4","","","","",""
"","","","","","html-keyboard-response","346","1085541","0.0-33.0-0.19","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","347","1089878","0.0-33.0-1.19","4a9ce7d8-368c-43cb-9911-0b763322c6be","4335","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪58</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>45%</span>
                      <span>45%</span>
                    </p>","a","trinary","","","","","","","B","23.4","25","25","0","A","B","A","C","60","39","","","","",""
"","","","","","html-keyboard-response","348","1090820","0.0-33.0-0.20","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","349","1094654","0.0-33.0-1.20","4a9ce7d8-368c-43cb-9911-0b763322c6be","3833","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪43</span>
                      <span>₪79</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>60%</span>
                      <span>40%</span>
                    </p>","d","trinary","","","","","","","B","31.6","9","9","0","A","C","A","B","40","79","","","","",""
"","","","","","html-keyboard-response","350","1095512","0.0-33.0-0.21","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","351","1098758","0.0-33.0-1.21","4a9ce7d8-368c-43cb-9911-0b763322c6be","3245","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪11</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                      <span>25%</span>
                    </p>","a","trinary","","","","","","","A","16","6","6","0","B","A","B","C","25","64","","","","",""
"","","","","","html-keyboard-response","352","1100052","0.0-33.0-0.22","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","353","1104558","0.0-33.0-1.22","4a9ce7d8-368c-43cb-9911-0b763322c6be","4505","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪11</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>20%</span>
                      <span>25%</span>
                    </p>","a","trinary","","","","","","","B","3","23","23","0","A","B","C","A","75","4","","","","",""
"","","","","","html-keyboard-response","354","1105635","0.0-33.0-0.23","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","355","1108926","0.0-33.0-1.23","4a9ce7d8-368c-43cb-9911-0b763322c6be","3290","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪43</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>75%</span>
                      <span>45%</span>
                    </p>","s","trinary","","","","","","","B","32.25","11","11","0","A","C","B","A","75","43","","","","",""
"","","","","","html-keyboard-response","356","1109536","0.0-33.0-0.24","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","357","1114782","0.0-33.0-1.24","4a9ce7d8-368c-43cb-9911-0b763322c6be","5245","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪76</span>
                      <span>₪71</span>
                      <span>₪79</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>75%</span>
                      <span>65%</span>
                    </p>","s","trinary","","","","","","","B","53.25","8","8","0","A","C","B","A","75","71","","","","",""
"","","","","","html-keyboard-response","358","1115357","0.0-33.0-0.25","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
