success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,slider_start,ID,set_ID,prob,amount,last_location,actual_choice,actual_EV,binary_id,trinary_id,catch,direction,A_key,S_key,D_key,choice_prob,choice_amount,total_prize
,,,,,html-keyboard-response,291,969309,0.0-25.0-2.27,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,292,970322,0.0-25.0-0.28,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,1,"6C,29B,30C",,,,,,,,,,,,,,,
,,,,,html-slider-response,293,971784,0.0-25.0-1.28,718622d5-fb0c-4fe9-adf5-366d10b39301,1461,"
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",0,evaluation,10,1,"6C,29B,30C",25,4,0,,,,,,,,,,,,
,,,,,html-keyboard-response,294,972650,0.0-25.0-2.28,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,295,973665,0.0-25.0-0.29,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,19,"13C,30A",,,,,,,,,,,,,,,
,,,,,html-slider-response,296,976513,0.0-25.0-1.29,718622d5-fb0c-4fe9-adf5-366d10b39301,2846,"
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",3,evaluation,39,19,"13C,30A",30,58,4,,,,,,,,,,,,
,,,,,html-keyboard-response,297,977786,0.0-25.0-2.29,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,298,978802,0.0-25.0-0.30,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,7,"6B,18B,22C,24C,29A",,,,,,,,,,,,,,,
,,,,,html-slider-response,299,979704,0.0-25.0-1.30,718622d5-fb0c-4fe9-adf5-366d10b39301,902,"
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",0,evaluation,34,7,"6B,18B,22C,24C,29A",75,11,0,,,,,,,,,,,,
,,,,,html-keyboard-response,300,981210,0.0-25.0-2.30,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,301,982211,0.0-26.0,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,302,982913,0.0-27.0,718622d5-fb0c-4fe9-adf5-366d10b39301,null,,null,delay,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,303,985596,0.0-28.0,718622d5-fb0c-4fe9-adf5-366d10b39301,2682,"
        <h1>יפה מאוד! סיימתם את חלק 1!</h1>
        <p>מיד נעבור לחלק 2.</p>
        <p>לחצו רווח במקלדת כדי להמשיך.</p>", ,instructions,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,304,991161,0.0-29.0,718622d5-fb0c-4fe9-adf5-366d10b39301,5508,"
          <h1>חלק 2</h1>
          <p>ברוכים הבאים לחלק 2 של הניסוי.
          <br>בחלק זה יוצגו בפניכם שלוש הגרלות.
          <br>אתם מתבקשים לבחור את ההגרלה שתרצו להשתתף בה.
          <br>שימו לב! בסוף הניסוי נבחר שלב אחד באקראי ונממש את ההגרלה שבחרתם בו. כלומר, הבחירה שלכם יכולה להפוך לכסף אמיתי.
          <br><br>לחצו רווח כדי להמשיך.</p>", ,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,305,1004049,0.0-30.0,718622d5-fb0c-4fe9-adf5-366d10b39301,12183,"
          <p>בואו נתחיל בדוגמה:
          <br>לפניכם שלוש הגרלות.
          <br>לחצו 'A' אם אתם מעדיפים את ההגרלה השמאלית
          <br>לחצו 'S' אם אתם מעדיפים את ההגרלה האמצעית
          <br>לחצו 'D' אם אתם מעדיפים את ההגרלה הימנית
          <p class=""lotteries"">
            <span><img src='img/A.png', width=""30""></span>
            <span><img src='img/S.png', width=""30""></span>
            <span><img src='img/D.png', width=""30""></span>
          </p>
          <p class=""lotteries"">
            <span>₪39</span>
            <span>₪46</span>
            <span>₪54</span>
          </p>
          <p class=""lotteries"">
            <span>65%</span>
            <span>40%</span>
            <span>35%</span>
          </p>",a,example,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,306,1009561,0.0-31.0,718622d5-fb0c-4fe9-adf5-366d10b39301,4805,"<p>עבודה טובה!
                  <br>בחרתם את ההגרלה השמאלית.  
                  <br>בואו ננסה דוגמה נוספת:
                  <p class=""lotteries"">
                    <span><img src='img/A.png', width=""30""></span>
                    <span><img src='img/S.png', width=""30""></span>
                    <span><img src='img/D.png', width=""30""></span>
                  </p>
                  <p class=""lotteries"">
                    <span>₪29</span>
                    <span>₪18</span>
                    <span>₪43</span>
                  </p>
                  <p class=""lotteries"">
                    <span>30%</span>
                    <span>50%</span>
                    <span>65%</span>
                  </p>",d,example,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,307,1015352,0.0-32.0,718622d5-fb0c-4fe9-adf5-366d10b39301,5083,"<p>בחרתם את ההגרלה הימנית. נשמע נכון?
                  <br><br>כעת נתחיל בניסוי.
                  <br>אתם תראו שלשות של הגרלות ותתבקשו לבחור את ההגרלה המועדפת עליכם.
                  <br>חלק זה לא מוגבל בזמן.
                  <br><br>לחצו רווח כדי להתחיל את הניסוי.</p>", ,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,308,1016942,0.0-33.0-0.0,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,309,1023056,0.0-33.0-1.0,718622d5-fb0c-4fe9-adf5-366d10b39301,6112,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪16</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>20%</span>
                      <span>30%</span>
                    </p>",d,trinary,,,,,,,A,10.8,20,20,0,A,B,C,A,30,36,
,,,,,html-keyboard-response,310,1023896,0.0-33.0-0.1,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,311,1026113,0.0-33.0-1.1,718622d5-fb0c-4fe9-adf5-366d10b39301,2215,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>25%</span>
                      <span>30%</span>
                    </p>",d,trinary,,,,,,,A,17.4,30,30,1,-,B,C,A,30,58,
,,,,,html-keyboard-response,312,1027615,0.0-33.0-0.2,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,313,1031009,0.0-33.0-1.2,718622d5-fb0c-4fe9-adf5-366d10b39301,3393,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪76</span>
                      <span>₪11</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>75%</span>
                      <span>75%</span>
                    </p>",a,trinary,,,,,,,B,49.4,24,24,0,A,B,C,A,65,76,
,,,,,html-keyboard-response,314,1032382,0.0-33.0-0.3,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,315,1037168,0.0-33.0-1.3,718622d5-fb0c-4fe9-adf5-366d10b39301,4784,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪58</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>40%</span>
                      <span>25%</span>
                    </p>",s,trinary,,,,,,,B,23.2,21,21,0,-,C,B,A,40,58,
,,,,,html-keyboard-response,316,1038158,0.0-33.0-0.4,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,317,1045089,0.0-33.0-1.4,718622d5-fb0c-4fe9-adf5-366d10b39301,6929,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪79</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>40%</span>
                      <span>60%</span>
                    </p>",d,trinary,,,,,,,A,25.8,9,9,0,A,C,B,A,60,43,
,,,,,html-keyboard-response,318,1046486,0.0-33.0-0.5,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,319,1050833,0.0-33.0-1.5,718622d5-fb0c-4fe9-adf5-366d10b39301,4345,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪58</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>40%</span>
                      <span>30%</span>
                    </p>",a,trinary,,,,,,,B,27,13,13,0,A,B,A,C,75,36,
,,,,,html-keyboard-response,320,1051898,0.0-33.0-0.6,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,321,1056001,0.0-33.0-1.6,718622d5-fb0c-4fe9-adf5-366d10b39301,4102,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪36</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>75%</span>
                      <span>45%</span>
                    </p>",d,trinary,,,,,,,A,31.95,16,16,0,A,C,B,A,45,71,
,,,,,html-keyboard-response,322,1056683,0.0-33.0-0.7,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,323,1062441,0.0-33.0-1.7,718622d5-fb0c-4fe9-adf5-366d10b39301,5757,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪11</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>75%</span>
                      <span>50%</span>
                    </p>",a,trinary,,,,,,,A,10.8,22,22,0,-,A,C,B,30,36,
,,,,,html-keyboard-response,324,1063518,0.0-33.0-0.8,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,325,1066249,0.0-33.0-1.8,718622d5-fb0c-4fe9-adf5-366d10b39301,2729,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪36</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>70%</span>
                      <span>55%</span>
                    </p>",d,trinary,,,,,,,B,39.05,5,5,0,A,A,C,B,55,71,
,,,,,html-keyboard-response,326,1066969,0.0-33.0-0.9,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,327,1070585,0.0-33.0-1.9,718622d5-fb0c-4fe9-adf5-366d10b39301,3615,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>50%</span>
                      <span>75%</span>
                    </p>",s,trinary,,,,,,,A,32,4,4,0,A,C,A,B,50,64,
,,,,,html-keyboard-response,328,1071673,0.0-33.0-0.10,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,329,1074697,0.0-33.0-1.10,718622d5-fb0c-4fe9-adf5-366d10b39301,3023,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>50%</span>
                      <span>60%</span>
                    </p>",s,trinary,,,,,,,B,32,1,1,0,A,A,B,C,50,64,
,,,,,html-keyboard-response,330,1075317,0.0-33.0-0.11,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,331,1080560,0.0-33.0-1.11,718622d5-fb0c-4fe9-adf5-366d10b39301,5242,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪36</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>60%</span>
                      <span>60%</span>
                    </p>",d,trinary,,,,,,,B,25.8,15,15,0,-,A,C,B,60,43,
,,,,,html-keyboard-response,332,1081636,0.0-33.0-0.12,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,333,1085761,0.0-33.0-1.12,718622d5-fb0c-4fe9-adf5-366d10b39301,4124,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪11</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>20%</span>
                      <span>75%</span>
                    </p>",a,trinary,,,,,,,A,4.5,23,23,0,A,A,C,B,25,18,
,,,,,html-keyboard-response,334,1086920,0.0-33.0-0.13,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,335,1090921,0.0-33.0-1.13,718622d5-fb0c-4fe9-adf5-366d10b39301,4000,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>55%</span>
                      <span>60%</span>
                    </p>",s,trinary,,,,,,,B,33.55,7,7,0,A,C,B,A,55,61,
,,,,,html-keyboard-response,336,1092206,0.0-33.0-0.14,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,337,1094513,0.0-33.0-1.14,718622d5-fb0c-4fe9-adf5-366d10b39301,2305,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪58</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>45%</span>
                      <span>55%</span>
                    </p>",d,trinary,,,,,,,A,39.05,18,18,0,A,B,C,A,55,71,
,,,,,html-keyboard-response,338,1095953,0.0-33.0-0.15,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,339,1100385,0.0-33.0-1.15,718622d5-fb0c-4fe9-adf5-366d10b39301,4431,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪16</span>
                      <span>₪11</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>45%</span>
                      <span>25%</span>
                    </p>",d,trinary,,,,,,,A,4.5,14,14,0,A,C,B,A,25,18,
,,,,,html-keyboard-response,340,1101757,0.0-33.0-0.16,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,341,1105425,0.0-33.0-1.16,718622d5-fb0c-4fe9-adf5-366d10b39301,3667,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪71</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>45%</span>
                      <span>60%</span>
                    </p>",s,trinary,,,,,,,B,31.95,2,2,0,A,C,B,A,45,71,
,,,,,html-keyboard-response,342,1106003,0.0-33.0-0.17,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,343,1110809,0.0-33.0-1.17,718622d5-fb0c-4fe9-adf5-366d10b39301,4806,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪36</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>70%</span>
                      <span>50%</span>
                    </p>",d,trinary,,,,,,,B,32,3,3,0,-,C,A,B,50,64,
,,,,,html-keyboard-response,344,1112257,0.0-33.0-0.18,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,345,1114633,0.0-33.0-1.18,718622d5-fb0c-4fe9-adf5-366d10b39301,2375,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪4</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>25%</span>
                      <span>75%</span>
                    </p>",a,trinary,,,,,,,A,16,6,6,0,B,A,C,B,25,64,
,,,,,html-keyboard-response,346,1115161,0.0-33.0-0.19,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,347,1118352,0.0-33.0-1.19,718622d5-fb0c-4fe9-adf5-366d10b39301,3190,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪4</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                      <span>75%</span>
                    </p>",d,trinary,,,,,,,A,8.25,29,29,1,-,B,C,A,75,11,
,,,,,html-keyboard-response,348,1119244,0.0-33.0-0.20,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,349,1127697,0.0-33.0-1.20,718622d5-fb0c-4fe9-adf5-366d10b39301,8452,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪11</span>
                      <span>₪16</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                      <span>20%</span>
                    </p>",d,trinary,,,,,,,A,3.2,27,27,0,-,C,B,A,20,16,
,,,,,html-keyboard-response,350,1128833,0.0-33.0-0.21,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,351,1134722,0.0-33.0-1.21,718622d5-fb0c-4fe9-adf5-366d10b39301,5887,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪43</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>75%</span>
                      <span>65%</span>
                    </p>",a,trinary,,,,,,,B,33.55,26,26,0,A,B,A,C,55,61,
,,,,,html-keyboard-response,352,1135267,0.0-33.0-0.22,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,353,1137697,0.0-33.0-1.22,718622d5-fb0c-4fe9-adf5-366d10b39301,2429,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪58</span>
                      <span>₪76</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>40%</span>
                      <span>65%</span>
                    </p>",d,trinary,,,,,,,A,49.4,19,19,0,-,B,C,A,65,76,
,,,,,html-keyboard-response,354,1138220,0.0-33.0-0.23,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,355,1142089,0.0-33.0-1.23,718622d5-fb0c-4fe9-adf5-366d10b39301,3868,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪36</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>70%</span>
                      <span>45%</span>
                    </p>",d,trinary,,,,,,,A,27.45,10,10,0,A,C,B,A,45,61,
,,,,,html-keyboard-response,356,1143420,0.0-33.0-0.24,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,357,1145697,0.0-33.0-1.24,718622d5-fb0c-4fe9-adf5-366d10b39301,2276,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪11</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>25%</span>
                      <span>75%</span>
                    </p>",s,trinary,,,,,,,A,2.75,12,12,0,A,C,A,B,25,11,
,,,,,html-keyboard-response,358,1146813,0.0-33.0-0.25,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,359,1151296,0.0-33.0-1.25,718622d5-fb0c-4fe9-adf5-366d10b39301,4482,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪61</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>45%</span>
                      <span>45%</span>
                    </p>",s,trinary,,,,,,,A,27.45,11,11,0,A,B,A,C,45,61,
,,,,,html-keyboard-response,360,1152558,0.0-33.0-0.26,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
