"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","accuracy"
"true","false","[]","[]","[]","preload","0","11","0.0-0.0","1c3c4861-95c6-42a5-9380-25db22cb1773","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","17528","0.0-1.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","
          <h1>שלום וברוכים הבאים!</h1>
          <p>לפניכם ניסוי בקבלת החלטות עם שני חלקים.
          <br><br>לחצו על העכבר כדי להמשיך.</p>","0","example","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","26040","0.0-2.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","
        <h1>חלק 1</h1>
        <p>בקרוב יוצגו בפניכם הגרלות.
        <br>עליכם לבחור את המחיר המירבי שתהיו מוכנים לשלם כדי להשתתף בהגרלה שתוצג.
        <br>יש לכם תקציב של ₪80 לכל הגרלה. 
        <br>נסו להעריך כל הגרלה בנפרד ולחשוב כמה היא שווה עבורכם, ₪80 זמינים לכל הגרלה בנפרד.
        <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","3","35224","0.0-3.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","
        <p>בסוף הניסוי, המחשב יבחר את אחת ההגרלות ויקבע מחיר לכרטיס עבורה. 
        <br>במידה והמחיר שבחרתם נמוך מהמחיר שנבחר על ידי המחשב, לא תשתתפו בהגרלה ותשארו עם מלוא התקציב.
        <br>במידה והמחיר שבחרתם גבוה מהמחיר שנבחר על ידי המחשב, תשלמו את המחיר שנקבע ותשתתפו בהגרלה.
        <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","4","46288","0.0-4.0","1c3c4861-95c6-42a5-9380-25db22cb1773","10950","
        <p style=""font-size: 42px;"">נתחיל עם דוגמא: 
        <br>ההגרלה מטה מציעה 65% סיכוי לזכות ב-₪40 
        <br>&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&ensp;35% סיכוי לזכות ב-₪0.
        <br><br>מה המחיר המירבי שתהיו מוכנים לשלם על כרטיס להגרלה זו בין 0 ל-₪80?
        <br>הזיזו את העכבר על פני המלבן ולחצו כדי לבצע בחירה.</p>
        
        <p style=""text-align: center;"">₪40<br>65%</p>

        <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","80","example","3","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","52000","0.0-5.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p>יפה מאוד!
                <br> בחרתם שתהיו מוכנים לשלם ₪80 כדי להשתתף בהגרלה:
                <br><p style=""text-align: center;"">₪40<br>65%</p>
                <p>נשמע נכון?
                <br>נניח שהגרלה זו נבחרה בסוף הניסוי.
                <br>כעת המחשב יקבע מחיר עבורה באקראי.
                <br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","58271","0.0-6.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p>המחשב קבע מחיר: ₪80
                <br>ואתם בחרתם לשלם לכל היותר: ₪80
                <br><br>מכיוון שהמחיר שבחרתם נמוך מהמחיר שנקבע, לא תתשתתפו בהגרלה.
                <br>במקרה כזה, בסוף הניסוי תקבלו את כל התקציב ההתחלתי של ₪80.
                <br><br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","7","66600","0.0-7.0","1c3c4861-95c6-42a5-9380-25db22cb1773","8069","<p style=""font-size: 42px;"">הנה עוד דוגמא:
                <br>ההגרלה מטה מציעה 35% סיכוי לזכות ב-₪18 
                <br>&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&ensp;65% סיכוי לזכות ב-₪0.</p>
        
                <p style=""text-align: center;"">₪18<br>35%</p>
                <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","80","example","29","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","71815","0.0-8.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p>הייתם מוכנים לשלם  ₪80 כדי להשתתף בהגרלה:
                <p style=""text-align: center;"">₪18<br>35%</p>
                <p>כעת נניח שהמחשב בחר את ההגרלה הזו בסוף הניסוי, וקבע עבורה מחיר.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","9","85552","0.0-9.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p>המחשב קבע מחיר להגרלה: ₪80
                <br>ואתם בחרתם לשלם לכל היותר: ₪80
                <br><br>כעת המחיר שנקבע זהה לזה שבחרתם, אז תשלמו את המחיר שקבע המחשב (₪80) ותשתתפו בהגרלה.
                <br>במקרה כזה, תסיימו את הניסוי עם תקציב של ₪0 ועם סיכוי לזכות ב-₪18 נוספים מההגרלה.
                <br>כלומר, תוכלו לקבל ₪0 אם לא תזכו בהגרלה, או ₪18 אם תזכו בהגרלה.
                <br><br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","92448","0.0-10.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p>במהלך הניסוי, קודם תראו את ההגרלה ורק לאחר מכן תוכלו לבחור.
                <p>כמו כן, יהיו לכם מספר שניות מוגבל להגיב.
                <p>בואו ננסה זאת עם ההגרלה הקודמת.
                <br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","11","93726","0.0-11.0","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","62","instructions","0","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","98009","0.0-12.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","instructions","17","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","99736","0.0-13.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p>לא הגבתם בזמן המוקצב לתגובה. 
                <br>נסו להגיב מהר יותר בפעם הבאה.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","14","103990","0.0-14.0-0.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","
                    <p style=""text-align: center;"">₪40<br>65%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","instructions","79","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","106960","0.0-14.0-1.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p>לא הגבתם בזמן המוקצב לתגובה. 
                <br>נסו להגיב מהר יותר בפעם הבאה.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","112064","0.0-15.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p>כעת נתחיל את הניסוי.
                <br><br>אתם תראו הגרלות ותתבקשו לבחור כמה תהיו מוכנים לשלם כדי להשתתף בהן.
                <br>יש לכם תקציב של ₪80 עבור כל הגרלה.
                <br>בסוף הניסוי הגרלה אחת תבחר באקראי ותשוחק.
                <br><br>לחצו על העכבר כדי להתחיל את הניסוי.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","113321","0.0-16.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","18","114337","0.0-17.0-0.0","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","2","4C,17B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","19","116152","0.0-17.0-1.0","1c3c4861-95c6-42a5-9380-25db22cb1773","1814","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","1","evaluation","34","2","4C,17B","50","4","2","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","117225","0.0-17.0-2.0","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","21","118235","0.0-17.0-0.1","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","22","120312","0.0-17.0-1.1","1c3c4861-95c6-42a5-9380-25db22cb1773","2075","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","32","evaluation","80","30","9B","40","79","32","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","23","121398","0.0-17.0-2.1","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","24","122400","0.0-17.0-0.2","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","25","124336","0.0-17.0-1.2","1c3c4861-95c6-42a5-9380-25db22cb1773","1934","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","18","evaluation","29","10","2C,16C,22B,28A","50","18","18","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","26","124983","0.0-17.0-2.2","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","27","125998","0.0-17.0-0.3","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","28","128360","0.0-17.0-1.3","1c3c4861-95c6-42a5-9380-25db22cb1773","2361","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","49","evaluation","57","29","8C,19A,24B","65","76","49","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","29","129229","0.0-17.0-2.3","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","30","130232","0.0-17.0-0.4","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","31","131992","0.0-17.0-1.4","1c3c4861-95c6-42a5-9380-25db22cb1773","1758","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","37","evaluation","43","17","2A,7A,9A,15B","60","43","37","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","32","133255","0.0-17.0-2.4","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","33","134267","0.0-17.0-0.5","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","34","135279","0.0-17.0-1.5","1c3c4861-95c6-42a5-9380-25db22cb1773","1012","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","60","evaluation","40","31","8A","65","79","60","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","35","136168","0.0-17.0-2.5","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","36","137184","0.0-17.0-0.6","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","37","138048","0.0-17.0-1.6","1c3c4861-95c6-42a5-9380-25db22cb1773","863","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","39","evaluation","23","20","10C,13A,19C,21B","40","58","39","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","139369","0.0-17.0-2.6","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","39","140370","0.0-17.0-0.7","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","24","6A,21A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","40","141271","0.0-17.0-1.7","1c3c4861-95c6-42a5-9380-25db22cb1773","900","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","6","evaluation","43","24","6A,21A","25","64","6","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","41","142669","0.0-17.0-2.7","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","42","143676","0.0-17.0-0.8","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","43","144840","0.0-17.0-1.8","1c3c4861-95c6-42a5-9380-25db22cb1773","1162","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","11","evaluation","37","6","14B,21C,25C","45","11","12","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","44","145457","0.0-17.0-2.8","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","45","146472","0.0-17.0-0.9","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","9","14A,23A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","46","147880","0.0-17.0-1.9","1c3c4861-95c6-42a5-9380-25db22cb1773","1407","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","5","evaluation","21","9","14A,23A","25","18","5","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","47","149015","0.0-17.0-2.9","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","48","150026","0.0-17.0-0.10","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","49","152072","0.0-17.0-1.10","1c3c4861-95c6-42a5-9380-25db22cb1773","2045","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","22","evaluation","48","11","3C,20A,22A","30","36","22","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","50","152710","0.0-17.0-2.10","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","51","153728","0.0-17.0-0.11","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","3","12B,20B,23B,27C,29C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","157288","0.0-17.0-1.11","1c3c4861-95c6-42a5-9380-25db22cb1773","3559","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","6","evaluation","4","3","12B,20B,23B,27C,29C","75","4","7","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","53","158022","0.0-17.0-2.11","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","54","159025","0.0-17.0-0.12","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","55","161376","0.0-17.0-1.12","1c3c4861-95c6-42a5-9380-25db22cb1773","2349","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","48","evaluation","74","28","8B","75","71","48","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","56","162589","0.0-17.0-2.12","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","57","163604","0.0-17.0-0.13","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","58","165424","0.0-17.0-1.13","1c3c4861-95c6-42a5-9380-25db22cb1773","1819","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","32","evaluation","52","13","3A,5C,10B","70","36","32","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","166219","0.0-17.0-2.13","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","60","167226","0.0-17.0-0.14","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","15","9C,25B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","61","169424","0.0-17.0-1.14","1c3c4861-95c6-42a5-9380-25db22cb1773","2197","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","34","evaluation","39","15","9C,25B","60","39","34","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","62","170492","0.0-17.0-2.14","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","63","171503","0.0-17.0-0.15","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","26","2B,16A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","64","172680","0.0-17.0-1.15","1c3c4861-95c6-42a5-9380-25db22cb1773","1175","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","38","evaluation","21","26","2B,16A","45","71","38","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","65","174053","0.0-17.0-2.15","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","66","175062","0.0-17.0-0.16","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","67","176872","0.0-17.0-1.16","1c3c4861-95c6-42a5-9380-25db22cb1773","1809","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","38","evaluation","58","16","1A,15A,26C","65","39","38","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","68","178129","0.0-17.0-2.16","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","69","179131","0.0-17.0-0.17","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","70","181368","0.0-17.0-1.17","1c3c4861-95c6-42a5-9380-25db22cb1773","2235","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","28","evaluation","16","25","1B,3B,4A","50","64","28","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","71","182741","0.0-17.0-2.17","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","72","183757","0.0-17.0-0.18","1c3c4861-95c6-42a5-9380-25db22cb1773","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","73","186688","0.0-17.0-1.18","1c3c4861-95c6-42a5-9380-25db22cb1773","2929","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","29","evaluation","32","23","7B,26B","55","61","29","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","74","187251","0.0-17.0-2.18","1c3c4861-95c6-42a5-9380-25db22cb1773","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
